
5.0,1.0,10060.0,34780.0,0.0,43648.0
5.0,1.0,22560.0,37308.0,484.0,38996.0
5.0,1.0,114111.0,5505.0,1064.0,22902.0
5.0,1.0,164117.0,6988.0,1596.0,15068.0
5.0,1.0,206664.0,11332.0,42788.0,4104.0
5.0,1.0,241754.0,10459.0,81250.0,2631.0
5.0,1.0,282031.0,11868.0,97500.0,2244.0
5.0,1.0,320659.0,12676.0,113750.0,2252.0
5.0,1.0,359569.0,13747.0,130000.0,2236.0
5.0,1.0,398165.0,14813.0,146250.0,2244.0
5.0,1.0,436522.0,15467.0,162500.0,2236.0
